MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C041343","NORWOOD TOWNSHIP DEMOCRATIC CLUB","AMENDED 30 Day After General Municipal Election-4/2/2019","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2004.6200","290.0000","0.0000","0.0000","290.0000","2294.6200","200.0000","0.0000","0.0000","0.0000","0.0000","200.0000","0.0000","0.0000","0.0000","0.0000","7776.6700","0.0000","290.0000","0.0000","290.0000","7486.6700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000960","Missouri Democratic State Committee","AMENDED April Quarterly Report","2019","Full Disclosure","0.0000","4700.0000","0.0000","26395.8400","31095.8400","0.0000","31095.8400","0.0000","35068.5200","0.0000","0.0000","35068.5200","35068.5200","0.0000","0.0000","0.0000","10030.0000","10030.0000","10030.0000","0.0000","0.0000","0.0000","0.0000","53903.0300","31095.8400","35068.5200","0.0000","35068.5200","49930.3500","68381.7700","0.0000","0.0000","0.0000","0.0000","0.0000","68381.7700"
"C000960","Missouri Democratic State Committee","AMENDED July Quarterly Report","2019","Full Disclosure","31095.8400","35050.0000","0.0000","31512.8600","66562.8600","0.0000","97658.7000","35068.5200","74799.9000","0.0000","0.0000","74799.9000","109868.4200","10230.0000","0.0000","0.0000","0.0000","0.0000","10230.0000","0.0000","0.0000","0.0000","0.0000","49930.3500","66562.8600","74799.9000","0.0000","74799.9000","41693.3100","68381.7700","0.0000","0.0000","0.0000","0.0000","0.0000","68381.7700"
"C000960","Missouri Democratic State Committee","AMENDED October Quarterly Report","2019","Full Disclosure","97658.7000","95000.0000","0.0000","24241.3400","119241.3400","0.0000","216900.0400","109868.4200","21550.0000","0.0000","0.0000","21550.0000","131418.4200","10230.0000","0.0000","0.0000","0.0000","0.0000","10230.0000","0.0000","0.0000","0.0000","0.0000","41693.3100","119241.3400","21550.0000","0.0000","21550.0000","139384.6500","68381.7700","0.0000","0.0000","0.0000","0.0000","0.0000","68381.7700"
"A190772","The People to Elect Marvia Jones","AMENDED 30 Day After General Municipal Election-4/2/2019","2019","Full Disclosure","3700.0000","592.0000","0.0000","0.0000","644.0000","52.0000","4344.0000","0.0000","4736.0000","0.0000","0.0000","4736.0000","4736.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4144.0000","592.0000","3059.0000","1677.0000","4736.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C190778","KC Forward Progress","AMENDED July Quarterly Report","2019","Full Disclosure","48155.7000","0.0000","0.0000","0.0000","57.2900","57.2900","48212.9900","160.0000","15.0000","0.0000","500.0000","515.0000","675.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","48155.7000","0.0000","15.0000","0.0000","15.0000","48140.7000","160.0000","0.0000","500.0000","0.0000","0.0000","0.0000","660.0000"
"C190778","KC Forward Progress","AMENDED October Quarterly Report","2019","Full Disclosure","48212.9900","660.0000","0.0000","0.0000","717.2900","57.2900","48930.2800","675.0000","93.5000","0.0000","0.0000","93.5000","768.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","660.0000","0.0000","660.0000","48140.7000","660.0000","753.5000","0.0000","753.5000","48047.2000","660.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000659","MO FUNERAL DIRECTORS PAC","AMENDED April Quarterly Report","2019","Full Disclosure","0.0000","4880.0000","0.0000","0.0000","4880.0000","0.0000","4880.0000","0.0000","40.0000","0.0000","0.0000","40.0000","40.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","31357.4800","4880.0000","40.0000","0.0000","40.0000","36197.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151006","AGC of MO PAC","AMENDED October Quarterly Report","2019","Full Disclosure","159177.0000","9636.9600","0.0000","3000.0000","12636.9600","0.0000","171813.9600","25720.6000","1522.6300","0.0000","0.0000","1522.6300","27243.2300","106400.0000","8000.0000","0.0000","0.0000","8000.0000","114400.0000","0.0000","2396.0000","0.0000","2396.0000","108366.6300","12636.9600","11918.6300","0.0000","11918.6300","109084.9600","2396.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171152","Mantovani For STL","AMENDED January Quarterly Report","2019","Full Disclosure","2776534.4600","8500.0000","0.0000","536.4200","9036.4200","0.0000","2785570.8800","2641774.9200","54131.0900","0.0000","0.0000","54131.0900","2695906.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","57793.4900","9036.4200","54131.0900","0.0000","54131.0900","12698.8200","600000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600000.0000"
"C171152","Mantovani For STL","AMENDED April Quarterly Report","2019","Full Disclosure","2785570.8800","0.0000","0.0000","0.0000","0.0000","0.0000","2785570.8800","2695906.0100","11082.6700","0.0000","0.0000","11082.6700","2706988.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12698.8200","0.0000","11082.6700","0.0000","11082.6700","1616.1500","600000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600000.0000"
"C171152","Mantovani For STL","AMENDED July Quarterly Report","2019","Full Disclosure","2785570.8800","0.0000","0.0000","28686.3500","28686.3500","0.0000","2814257.2300","2706988.6800","6864.4100","0.0000","0.0000","6864.4100","2713853.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15000.0000","0.0000","0.0000","15000.0000","1616.1500","28686.3500","21864.4100","0.0000","21864.4100","8438.0900","600000.0000","0.0000","0.0000","0.0000","15000.0000","0.0000","585000.0000"
"C171152","Mantovani For STL","AMENDED October Quarterly Report","2019","Full Disclosure","2814257.2300","0.0000","0.0000","0.0000","0.0000","0.0000","2814257.2300","2713853.0900","5376.0800","0.0000","0.0000","5376.0800","2719229.1700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8438.0900","0.0000","5376.0800","0.0000","5376.0800","3062.0100","585000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","585000.0000"
"C161251","FRIENDS OF ERNIE TRAKAS","AMENDED July Quarterly Report","2019","Full Disclosure","20348.3700","4874.0000","0.0000","0.0000","5884.0000","1010.0000","26232.3700","15803.8600","2131.7700","0.0000","0.0000","2131.7700","17935.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3058.7000","4874.0000","2131.7700","0.0000","2131.7700","5800.9300","4300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4300.0000"
"C161251","FRIENDS OF ERNIE TRAKAS","AMENDED October Quarterly Report","2019","Full Disclosure","26232.3700","460.0000","0.0000","0.0000","460.0000","0.0000","26692.3700","17935.6300","822.2000","0.0000","0.0000","822.2000","18757.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5800.9300","460.0000","822.2000","0.0000","822.2000","5438.7300","4300.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4300.0000"
"A190662","Committee to Elect Rita Cortes","AMENDED 8 Day Before General Municipal Election-4/2/2019","2019","Full Disclosure","500.0000","5875.0000","0.0000","0.0000","5875.0000","0.0000","6375.0000","76.0000","5443.0700","0.0000","0.0000","5443.0700","5519.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","424.0000","5875.0000","5443.0700","0.0000","5443.0700","855.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A190662","Committee to Elect Rita Cortes","AMENDED April Quarterly Report","2019","Full Disclosure","6375.0000","2800.0000","0.0000","0.0000","2926.6200","126.6200","9301.6200","5519.0700","3024.5700","0.0000","0.0000","3024.5700","8543.6400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","855.9300","2800.0000","3024.5700","0.0000","3024.5700","631.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A190662","Committee to Elect Rita Cortes","AMENDED 30 Day After General Municipal Election-4/2/2019","2019","Full Disclosure","9301.6200","3000.0000","0.0000","0.0000","3000.0000","0.0000","12301.6200","8543.6400","87.2500","0.0000","0.0000","87.2500","8630.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","631.3600","3000.0000","87.2500","0.0000","87.2500","3544.1100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A190662","Committee to Elect Rita Cortes","AMENDED July Quarterly Report","2019","Full Disclosure","12301.6200","350.0000","0.0000","0.0000","350.0000","0.0000","12651.6200","8630.8900","241.3100","0.0000","0.0000","241.3100","8872.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3544.1100","350.0000","241.3100","0.0000","241.3100","3652.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A190662","Committee to Elect Rita Cortes","AMENDED October Quarterly Report","2019","Full Disclosure","12651.6200","0.0000","0.0000","0.0000","0.0000","0.0000","12651.6200","8872.2000","233.3100","0.0000","0.0000","233.3100","9105.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3652.8000","0.0000","233.3100","0.0000","233.3100","3419.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171365","Citizens For Simmons","AMENDED January Quarterly Report","2019","Full Disclosure","325.0000","0.0000","0.0000","0.0000","0.0000","0.0000","325.0000","7276.4300","1618.5100","0.0000","0.0000","1618.5100","8894.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","2500.0000","7166.8000","0.0000","4118.5100","0.0000","4118.5100","3048.2900","2500.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000"
"C171365","Citizens For Simmons","AMENDED April Quarterly Report","2019","Full Disclosure","325.0000","250.0000","0.0000","0.0000","252.0000","2.0000","577.0000","8894.9400","236.0000","0.0000","0.0000","236.0000","9130.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3048.2900","250.0000","236.0000","0.0000","236.0000","3062.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171365","Citizens For Simmons","AMENDED July Quarterly Report","2019","Full Disclosure","577.0000","0.0000","0.0000","0.0000","0.0000","0.0000","577.0000","9130.9400","703.4600","0.0000","0.0000","703.4600","9834.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3062.2900","0.0000","703.4600","0.0000","703.4600","2358.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171365","Citizens For Simmons","AMENDED October Quarterly Report","2019","Full Disclosure","577.0000","4345.0000","0.0000","0.0000","4495.0000","150.0000","5072.0000","9834.4000","303.3000","0.0000","0.0000","303.3000","10137.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2358.8300","4345.0000","303.3000","0.0000","303.3000","6400.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161001","Ingrid Burnett For Missouri","AMENDED April Quarterly Report","2019","Full Disclosure","0.0000","82.4000","0.0000","0.0000","82.4000","0.0000","82.4000","19368.2600","5751.0800","0.0000","0.0000","5751.0800","25119.3400","2150.0000","100.0000","0.0000","0.0000","100.0000","2250.0000","1246.2500","0.0000","0.0000","1246.2500","10047.8300","82.4000","7097.3300","0.0000","7097.3300","3032.9000","11746.2500","0.0000","0.0000","0.0000","1246.2500","0.0000","10500.0000"
"C131068","Citizens for Great Schools","AMENDED 24 Hour Expenditure Report-4/2/2019 General Municipal","2019","Full Disclosure","19141.5500","450.0000","0.0000","1.0000","451.0000","0.0000","19592.5500","10149.6000","6862.6200","0.0000","0.0000","6862.6200","17012.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8177.3200","451.0000","6862.6200","0.0000","6862.6200","1765.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131068","Citizens for Great Schools","AMENDED 30 Day After General Municipal Election-4/2/2019","2019","Full Disclosure","19592.5500","0.0000","0.0000","0.0000","0.0000","0.0000","19592.5500","17012.2200","847.8800","0.0000","0.0000","847.8800","17860.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1765.7000","0.0000","847.8800","0.0000","847.8800","917.8200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121023","Friends Of Elijah Haahr","AMENDED October Quarterly Report","2019","Full Disclosure","16525.0000","86150.0000","0.0000","0.0000","86150.0000","0.0000","102675.0000","50869.8800","14959.6300","0.0000","0.0000","14959.6300","65829.5100","1857.9000","0.0000","0.0000","0.0000","0.0000","1857.9000","0.0000","0.0000","15000.0000","15000.0000","225605.4300","86150.0000","29959.6300","0.0000","29959.6300","281795.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061081","Wasinger For County Council","AMENDED April Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","92.0000","0.0000","92.0000","92.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","8253.4800","0.0000","0.0000","0.0000","0.0000","8253.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091021","Tim Lohmar For Prosecuting Attorney","AMENDED January Quarterly Report","2019","Full Disclosure","98605.9500","0.0000","0.0000","0.0000","0.0000","0.0000","98605.9500","32630.9800","8526.4900","0.0000","0.0000","8526.4900","41157.4700","38247.4300","0.0000","0.0000","0.0000","0.0000","38247.4300","0.0000","0.0000","0.0000","0.0000","31294.6300","0.0000","8526.4900","0.0000","8526.4900","22768.1400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091021","Tim Lohmar For Prosecuting Attorney","AMENDED April Quarterly Report","2019","Full Disclosure","98605.9500","0.0000","0.0000","0.0000","0.0000","0.0000","98605.9500","41157.4700","2300.0000","0.0000","0.0000","2300.0000","43457.4700","38247.4300","0.0000","0.0000","0.0000","0.0000","38247.4300","0.0000","0.0000","0.0000","0.0000","22768.1400","0.0000","2300.0000","0.0000","2300.0000","20468.1400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091021","Tim Lohmar For Prosecuting Attorney","AMENDED July Quarterly Report","2019","Full Disclosure","98605.9500","0.0000","0.0000","0.0000","0.0000","0.0000","98605.9500","43457.4700","3143.6600","0.0000","0.0000","3143.6600","46601.1300","38247.4300","0.0000","0.0000","0.0000","0.0000","38247.4300","0.0000","0.0000","0.0000","0.0000","20468.1400","0.0000","3143.6600","0.0000","3143.6600","17324.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091021","Tim Lohmar For Prosecuting Attorney","AMENDED October Quarterly Report","2019","Full Disclosure","98605.9500","27225.3600","0.0000","0.0000","27225.3600","0.0000","125831.3100","46601.1300","13435.2100","0.0000","0.0000","13435.2100","60036.3400","38247.4300","0.0000","0.0000","0.0000","0.0000","38247.4300","0.0000","0.0000","0.0000","0.0000","17324.4800","27225.3600","12935.2100","500.0000","13435.2100","31114.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151035","MISSOURI REALTORS PAC, INC","AMENDED 8 Day Before General Municipal Election-4/2/2019","2019","Full Disclosure","0.0000","193544.5600","0.0000","0.0000","193544.5600","0.0000","193544.5600","0.0000","50086.5400","0.0000","0.0000","50086.5400","50086.5400","0.0000","128233.0000","0.0000","1137.2100","129370.2100","129370.2100","0.0000","0.0000","0.0000","0.0000","269753.0000","193544.5600","178319.5400","0.0000","178319.5400","284978.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151035","MISSOURI REALTORS PAC, INC","AMENDED April Quarterly Report","2019","Full Disclosure","193544.5600","8794.5000","0.0000","0.0000","8794.5000","0.0000","202339.0600","50086.5400","1373.5300","0.0000","0.0000","1373.5300","51460.0700","129370.2100","4752.5800","0.0000","608.5200","5361.1000","134731.3100","0.0000","0.0000","0.0000","0.0000","284978.0200","8794.5000","6126.1100","0.0000","6126.1100","287646.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151035","MISSOURI REALTORS PAC, INC","AMENDED July Quarterly Report","2019","Full Disclosure","202339.0600","210737.7500","0.0000","0.0000","210737.7500","0.0000","413076.8100","51460.0700","26856.6500","0.0000","0.0000","26856.6500","78316.7200","134731.3100","118034.5700","0.0000","667.6600","118702.2300","253433.5400","0.0000","0.0000","0.0000","0.0000","287646.4100","210737.7500","144891.2200","0.0000","144891.2200","353492.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151035","MISSOURI REALTORS PAC, INC","AMENDED October Quarterly Report","2019","Full Disclosure","413076.8100","142428.7400","0.0000","0.0000","142428.7400","0.0000","555505.5500","78316.7200","77545.2200","0.0000","0.0000","77545.2200","155861.9400","253433.5400","120620.4100","0.0000","1970.5600","122590.9700","376024.5100","0.0000","0.0000","0.0000","0.0000","353492.9400","142428.7400","198165.6300","0.0000","198165.6300","297756.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000518","UFCW Local 655 Elect Club","AMENDED January Quarterly Report","2019","Full Disclosure","20004.6000","6186.3600","0.0000","0.0000","6186.3600","0.0000","26190.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","41850.0000","0.0000","0.0000","0.0000","0.0000","41850.0000","0.0000","0.0000","0.0000","0.0000","17.5500","6186.3600","0.0000","0.0000","0.0000","6203.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000518","UFCW Local 655 Elect Club","AMENDED July Quarterly Report","2019","Full Disclosure","12049.7000","17952.7200","0.0000","0.0000","17952.7200","0.0000","30002.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13100.0000","600.0000","0.0000","0.0000","600.0000","13700.0000","0.0000","0.0000","0.0000","0.0000","634.5600","17952.7200","600.0000","0.0000","600.0000","17987.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
