MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C000344","NEWTON COUNTY DEMOCRAT CENTRAL COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051092","SOUTH COUNTY CITIZENS FOR PUBLIC REFORM ","Termination","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c091254","FRIENDS OF ANNE MCGREGOR","40 Day Before Primary Election-KC 2/22/2011","2011","Full Disclosure","16675.0000","4905.0000","7000.0000","0.0000","12405.0000","500.0000","29080.0000","14805.9200","3960.4800","0.0000","0.0000","3960.4800","18766.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","314.0800","11905.0000","3260.4800","0.0000","3260.4800","8958.6000","0.0000","7000.0000","0.0000","0.0000","0.0000","0.0000","7000.0000"
"C081316","3RD CONGRESSIONAL DISTRICT COMMITTEE","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400.0000","0.0000","0.0000","400.0000","400.0000","0.0000","0.0000","0.0000","0.0000","500.1500","0.0000","400.0000","0.0000","400.0000","100.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081404","ST. LOUIS REGION REPUBLICAN COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010435","CITIZENS FOR RESPONSIBLE COMMUNITY","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3628.0800","0.0000","0.0000","0.0000","0.0000","3628.0800","840.0000","0.0000","0.0000","0.0000","0.0000","840.0000","0.0000","0.0000","0.0000","0.0000","1145.8100","0.0000","0.0000","0.0000","0.0000","1145.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091146","TEAM 2012, LLC","January Quarterly Report","2011","Full Disclosure","200.0000","59.4100","0.0000","0.0000","59.4100","0.0000","259.4100","138.0900","44.3400","0.0000","0.0000","44.3400","182.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","56.3100","59.4100","44.3400","0.0000","44.3400","71.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101404","VOLUNTEER ORGANIZATION TO ELECT JOSEPH SPALLO","January Quarterly Report","2011","Full Disclosure","0.0000","1400.9400","0.0000","0.0000","1400.9400","0.0000","1400.9400","0.0000","6.5100","0.0000","0.0000","6.5100","6.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1400.0000","0.0000","0.0000","1400.0000","98.3200","1400.9400","1400.0000","6.5100","2806.5100","-1307.2500","20600.0000","0.0000","0.0000","0.0000","1400.0000","0.0000","19200.0000"
"C001001","DEMOCRATIC CENTRAL COMMITTEE OF LINCOLN COUNTY","January Quarterly Report","2011","Full Disclosure","34834.2400","0.0000","0.0000","0.0000","0.0000","0.0000","34834.2400","9176.6700","0.0000","0.0000","0.0000","0.0000","9176.6700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3437.6300","0.0000","0.0000","0.0000","0.0000","3437.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091093","COMMITTEE TO ELECT SCOTT LIPKE","January Quarterly Report","2011","Full Disclosure","40375.6000","50.0000","0.0000","0.0000","50.0000","0.0000","40425.6000","19772.3600","1585.4300","0.0000","0.0000","1585.4300","21357.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20578.1400","50.0000","1585.4300","0.0000","1585.4300","19042.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071002","COMMITTEE TO ELECT RUSHEFSKY","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c101394","LAWRENCE E ALLEN JR FOR SULLIVAN COUNTY CLERK","January Quarterly Report And Termination","2011","Full Disclosure","375.0000","0.0000","0.0000","0.0000","0.0000","0.0000","375.0000","224.7000","150.3000","0.0000","0.0000","150.3000","375.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","150.3000","0.0000","150.3000","0.0000","150.3000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c091060","MISSOURI FOR CHARLIE DAVIS","January Quarterly Report","2011","Full Disclosure","0.0000","650.0000","0.0000","0.0000","650.0000","0.0000","650.0000","0.0000","513.2800","0.0000","0.0000","513.2800","513.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2708.1700","650.0000","513.2800","0.0000","513.2800","2844.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121408","COMMITTEE TO RE-ELECT TOM NEER SHERIFF","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091057","COLLISION INDUSTRY TRUST","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c071331","CITIZENS FOR BETTER TRANSPORTATION","Termination","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.0000","0.0000","0.0000","50.0000","50.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","93.0300","0.0000","93.0300","143.0300","0.0000","143.0300","0.0000","236.0600","-93.0300","19203.7000","0.0000","0.0000","0.0000","93.0300","0.0000","19110.6700"
"c000952","MORGAN COUNTY REPUBLICAN CENTRAL COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c081238","FRIENDS OF LABOR","January Quarterly Report","2011","Full Disclosure","1000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","294.0000","0.0000","0.0000","0.0000","0.0000","294.0000","1350.0000","250.0000","0.0000","0.0000","250.0000","1600.0000","0.0000","0.0000","0.0000","0.0000","2304.1900","0.0000","250.0000","0.0000","250.0000","2054.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c000615","MONROE COUNTY DEMOCRATIC CLUB","January Quarterly Report","2011","Full Disclosure","0.0000","451.0000","0.0000","0.0000","451.0000","0.0000","451.0000","0.0000","250.0000","0.0000","0.0000","250.0000","250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","88.3800","451.0000","250.0000","0.0000","250.0000","289.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c041037","MID-MISSOURI LABOR CLUB","January Quarterly Report","2011","Full Disclosure","9745.0000","735.0000","0.0000","0.0000","735.0000","0.0000","10480.0000","3890.3200","568.5900","0.0000","0.0000","568.5900","4458.9100","8300.0000","0.0000","0.0000","0.0000","0.0000","8300.0000","0.0000","0.0000","0.0000","0.0000","9573.3000","735.0000","568.5900","0.0000","568.5900","9739.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000625","MO RIVER TOWNSHIP REPUBLICAN ORGANIZATION","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101226","COMMITTEE TO ELECT KRISTA CLAYPOOLE","Termination","2011","Full Disclosure","6389.5400","0.0000","0.0000","0.0000","0.0000","0.0000","6389.5400","5607.0100","0.0000","0.0000","0.0000","0.0000","5607.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","503.5300","0.0000","0.0000","0.0000","0.0000","503.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041000","LOCAL 257 IBEW VOLUNTARY POLITICAL FUND","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C020018","CENTRAL MISSOURI COMMON SENSE PAC","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101380","COMMITTEE TO ELECT SHIRLEY SIMS","Termination","2011","Full Disclosure","5167.8900","0.0000","0.0000","0.0000","0.0000","0.0000","5167.8900","4939.9700","0.0000","0.0000","0.0000","0.0000","4939.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","31.3100","0.0000","0.0000","0.0000","0.0000","31.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000851","BOONE COUNTY MULESKINNERS","January Quarterly Report","2011","Full Disclosure","0.0000","2348.0800","0.0000","0.0000","2348.0800","0.0000","2348.0800","0.0000","2338.9900","0.0000","0.0000","2338.9900","2338.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3893.0700","2348.0800","2338.9900","0.0000","2338.9900","3902.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041459","CARPENTERS LOCAL 27-L","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","78.1300","0.0000","0.0000","0.0000","0.0000","78.1300","2500.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","11419.5900","0.0000","0.0000","0.0000","0.0000","11419.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000902","WARREN COUNTY REPUBLICAN CENTRAL COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c000525","UAW REGION 5 PAC","January Quarterly Report","2011","Full Disclosure","0.0000","301074.1900","0.0000","0.0000","301074.1900","0.0000","301074.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","110000.0000","0.0000","0.0000","110000.0000","110000.0000","0.0000","0.0000","0.0000","0.0000","96759.9300","301074.1900","110000.0000","0.0000","110000.0000","287834.1200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c091030","MECHANICAL CONTRACTORS ASSOC OF EASTERN MISSOURI INC POLITICAL ACTION COMMITTEE","January Quarterly Report","2011","Full Disclosure","681.1000","0.0000","0.0000","0.0000","0.0000","0.0000","681.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","681.1000","0.0000","0.0000","0.0000","0.0000","681.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c051195","TEAMSTERS LOCAL 955 POLITICAL ACTION FUND","January Quarterly Report","2011","Full Disclosure","84520.9100","11402.3800","0.0000","0.0000","11402.3800","0.0000","95923.2900","5.0000","244.8000","0.0000","0.0000","244.8000","249.8000","82402.5000","10750.0000","0.0000","0.0000","10750.0000","93152.5000","0.0000","0.0000","0.0000","0.0000","2101.4600","11402.3800","10994.8000","0.0000","10994.8000","2509.0400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c010013","THE BLACK POLITICAL ACTION COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000225","JACKSON COUNTY REPUBLICAN CLUB","January Quarterly Report","2011","Full Disclosure","0.0000","200.0000","0.0000","0.0000","200.0000","0.0000","200.0000","0.0000","10.8400","0.0000","0.0000","10.8400","10.8400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","82.3500","200.0000","10.8400","0.0000","10.8400","271.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071023","TEAMSTERS LOCAL 838 POLITICAL ACTION FUND","January Quarterly Report","2011","Full Disclosure","51279.0300","250.0000","0.0000","0.0000","250.0000","0.0000","51529.0300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50187.5000","750.0000","0.0000","0.0000","750.0000","50937.5000","0.0000","0.0000","0.0000","0.0000","1291.5300","250.0000","750.0000","0.0000","750.0000","791.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000693","MO AGENTS-PAC","January Quarterly Report","2011","Full Disclosure","5140.0000","3855.0000","0.0000","0.0000","3855.0000","0.0000","8995.0000","10.5000","14.0000","0.0000","0.0000","14.0000","24.5000","13400.0000","0.0000","0.0000","0.0000","0.0000","13400.0000","0.0000","0.0000","0.0000","0.0000","52565.3600","3855.0000","14.0000","0.0000","14.0000","56406.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000041","EIGHTH WARD DEMOCRATIC ASSOCIATION","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010689","CITIZENS TO ELECT TERRY WITTE","January Quarterly Report And Termination","2011","Full Disclosure","26401.1800","0.0000","0.0000","0.0000","0.0000","0.0000","26401.1800","24615.1800","55.7700","0.0000","0.0000","55.7700","24670.9500","1730.0000","0.0000","0.0000","0.0000","0.0000","1730.0000","0.0000","0.0000","0.0000","0.0000","55.7700","0.0000","0.0000","55.7700","55.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000329","CARPENTERS LOCAL #978 POLITICAL ACTION COMMITTEE","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5740.0000","0.0000","0.0000","5740.0000","5740.0000","0.0000","0.0000","0.0000","0.0000","6110.0000","0.0000","5740.0000","0.0000","5740.0000","370.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c031160","FRIENDS OF TILLEY","January Quarterly Report","2011","Full Disclosure","0.0000","198530.0000","0.0000","1246.7700","199776.7700","0.0000","199776.7700","0.0000","30476.7600","0.0000","0.0000","30476.7600","30476.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","628782.7500","199776.7700","30476.7600","0.0000","30476.7600","798082.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c061638","CITIZENS FOR OVERLAND FOR GOOD GOVERNMENT D/B/A C.O.G.G.","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2117.7300","0.0000","0.0000","0.0000","0.0000","2117.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010265","CHRISMER FOR GOOD GOVERNMENT","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101015","ELECT JOHN W PAGE","Termination","2011","Full Disclosure","14657.0400","0.0000","0.0000","0.0000","0.0000","0.0000","14657.0400","14634.7900","21.0000","0.0000","0.0000","21.0000","14655.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22.2500","0.0000","21.0000","0.0000","21.0000","1.2500","4642.7900","0.0000","0.0000","0.0000","0.0000","0.0000","4642.7900"
"C091105","COMMITTEE FOR CORPORATE ACCOUNTABILITY","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","859.8300","0.0000","0.0000","0.0000","0.0000","859.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091088","COMMITTEE ON FREE AND FAIR EMPLOYEE ELECTIONS","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5928.2100","0.0000","0.0000","0.0000","0.0000","5928.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000937","PLATTE COUNTY REPUBLICAN CENTRAL COMMITTEE","January Quarterly Report","2011","Full Disclosure","17104.2900","178.0000","0.0000","863.9600","1041.9600","0.0000","18146.2500","12805.0200","557.9400","0.0000","0.0000","557.9400","13362.9600","1750.0000","0.0000","0.0000","0.0000","0.0000","1750.0000","0.0000","0.0000","0.0000","0.0000","3766.0800","1041.9600","557.9400","0.0000","557.9400","4250.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","January Quarterly Report","2011","Full Disclosure","0.0000","3954.2200","0.0000","0.0000","3954.2200","0.0000","3954.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","440.0000","0.0000","0.0000","440.0000","440.0000","0.0000","0.0000","0.0000","0.0000","3684.6100","3954.2200","440.0000","0.0000","440.0000","7198.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010160","NORTHWEST PAC COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101405","COMMITTEE TO ELECT RICK GANS","January Quarterly Report","2011","Full Disclosure","0.0000","2200.0000","6000.0000","0.0000","8200.0000","0.0000","8200.0000","0.0000","5.0000","0.0000","11.9500","5.0000","16.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2300.0000","8200.0000","5.0000","0.0000","5.0000","10495.0000","0.0000","6000.0000","0.0000","0.0000","0.0000","0.0000","6000.0000"
"c101548","COMMITTEE TO ELECT BOB SMITH","January Quarterly Report","2011","Full Disclosure","0.0000","450.0000","500.0000","0.0000","950.0000","0.0000","950.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","950.0000","0.0000","0.0000","0.0000","950.0000","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000"
"C000128","ST LOUIS AREA HOTEL ASSOCIATION POLITICAL ACTION COMMITTEE","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101185","UNIVERSITY CITY CITIZENS FOR TRANSPARENCY & ACCOUNTABILITY","January Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000966","MARION COUNTY DEMOCRATIC CENTRAL COMMITTEE","January Quarterly Report","2011","Full Disclosure","0.0000","419.5000","0.0000","0.0000","491.3900","71.8900","491.3900","0.0000","245.9900","0.0000","0.0000","245.9900","245.9900","0.0000","700.0000","0.0000","0.0000","700.0000","700.0000","0.0000","0.0000","0.0000","0.0000","1105.1500","419.5000","945.9900","0.0000","945.9900","578.6600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"c000007","AFFTON FIREFIGHTERS ACTION COMMITTEE TO ELECT","January Quarterly Report","2011","Full Disclosure","0.0000","810.0000","0.0000","0.0000","810.0000","0.0000","810.0000","0.0000","747.9700","0.0000","0.0000","747.9700","747.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16741.5400","810.0000","747.9700","0.0000","747.9700","16803.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000448","CITIZENS FOR BARBARA FRASER","January Quarterly Report And Termination","2011","Full Disclosure","22640.6700","0.0000","0.0000","0.0000","0.0000","0.0000","22640.6700","15834.9900","0.0000","0.0000","0.0000","0.0000","15834.9900","14973.4600","406.8700","0.0000","0.0000","406.8700","15380.3300","0.0000","0.0000","0.0000","0.0000","406.8700","0.0000","406.8700","0.0000","406.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061101","RAY COUNTY DEMOCRATS PAC","January Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","63.2700","0.0000","0.0000","63.2700","63.2700","0.0000","500.0000","0.0000","0.0000","500.0000","500.0000","0.0000","0.0000","0.0000","0.0000","886.9900","0.0000","563.2700","0.0000","563.2700","323.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001017","CHRISTIAN COUNTY DEMOCRATIC CENTRAL COMMITTEE","January Quarterly Report","2011","Full Disclosure","42175.3900","4268.0000","0.0000","2.1500","4270.1500","0.0000","46445.5400","26730.2600","2031.7100","0.0000","0.0000","2031.7100","28761.9700","23103.8400","0.0000","0.0000","0.0000","0.0000","23103.8400","0.0000","0.0000","0.0000","0.0000","968.3700","4270.1500","2031.7100","0.0000","2031.7100","3206.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
